2.170000000000000000e+08,1.270000000000000000e+09,1.910000000000000000e+08,8.460000000000000853e+00
2.170000000000000000e+08,3.510000000000000000e+08,2.480000000000000000e+07,7.650000000000000355e+00
8.100000000000000000e+08,6.090000000000000000e+09,2.380000000000000000e+08,1.620000000000000107e+00
1.700000000000000000e+09,6.090000000000000000e+09,8.280000000000000000e+08,9.439999999999999503e+00
4.710000000000000000e+07,6.140000000000000000e+09,3.130000000000000000e+07,8.619999999999999218e+00
6.140000000000000000e+09,1.990000000000000000e+09,1.730000000000000000e+09,9.029999999999999361e+00
6.120000000000000000e+09,1.750000000000000000e+09,1.230000000000000000e+09,6.809999999999999609e+00
5.980000000000000000e+09,1.790000000000000000e+09,1.480000000000000000e+09,6.629999999999999893e+00
1.790000000000000000e+09,1.580000000000000000e+08,1.270000000000000000e+08,7.559999999999999609e+00
2.300000000000000000e+07,1.540000000000000000e+09,3.950000000000000000e+06,6.730000000000000426e+00
2.300000000000000000e+07,5.040000000000000000e+08,1.670000000000000000e+06,7.650000000000000355e+00
2.300000000000000000e+07,1.490000000000000000e+09,3.620000000000000000e+06,2.500000000000000000e+00
7.020000000000000000e+09,6.630000000000000000e+08,3.390000000000000000e+08,8.380000000000000782e+00
1.058000000000000000e+10,1.283000000000000000e+10,1.205000000000000000e+10,7.379999999999999893e+00
1.058000000000000000e+10,1.900000000000000000e+08,1.780000000000000000e+08,6.190000000000000391e+00
1.058000000000000000e+10,5.010000000000000000e+08,1.195000000000000000e+10,6.730000000000000426e+00
1.058000000000000000e+10,2.770000000000000000e+09,1.667000000000000000e+10,7.919999999999999929e+00
6.050000000000000000e+08,1.790000000000000000e+08,3.480000000000000000e+07,8.119999999999999218e+00
6.050000000000000000e+08,1.700000000000000000e+09,3.540000000000000000e+08,7.349999999999999645e+00
7.310000000000000000e+09,1.700000000000000000e+09,3.070000000000000000e+08,4.879999999999999893e+00
1.370000000000000000e+09,1.700000000000000000e+09,1.680000000000000000e+08,5.540000000000000036e+00
1.870000000000000000e+08,2.090000000000000000e+08,1.320000000000000000e+08,8.460000000000000853e+00
1.870000000000000000e+08,1.850000000000000000e+08,8.520000000000000000e+07,8.130000000000000782e+00
6.770000000000000000e+09,1.324000000000000000e+10,1.870000000000000000e+09,3.040000000000000036e+00
6.580000000000000000e+09,1.850000000000000000e+09,3.200000000000000000e+08,1.310000000000000053e+00
6.770000000000000000e+09,1.430000000000000000e+09,3.570000000000000000e+08,5.959999999999999964e+00
6.770000000000000000e+09,3.420000000000000000e+09,9.830000000000000000e+08,6.870000000000000107e+00
9.200000000000000000e+09,3.140000000000000000e+09,1.720000000000000000e+09,7.849999999999999645e+00
6.770000000000000000e+09,3.160000000000000000e+09,5.770000000000000000e+08,2.649999999999999911e+00
1.324000000000000000e+10,8.770000000000000000e+08,6.320000000000000000e+08,8.939999999999999503e+00
6.830000000000000000e+08,5.740000000000000000e+08,4.270000000000000000e+07,8.960000000000000853e+00
1.360000000000000000e+09,1.100000000000000000e+09,8.840000000000000000e+07,9.289999999999999147e+00
7.570000000000000000e+09,2.350000000000000000e+08,9.880000000000000000e+07,8.830000000000000071e+00
2.540000000000000000e+09,9.730000000000000000e+08,7.590000000000000000e+08,9.099999999999999645e+00
1.050000000000000000e+08,8.740000000000000000e+06,5.220000000000000000e+05,8.869999999999999218e+00
1.530000000000000000e+08,4.140000000000000000e+08,1.780000000000000000e+07,9.019999999999999574e+00
3.990000000000000000e+07,2.410000000000000000e+08,6.900000000000000000e+06,9.289999999999999147e+00
1.980000000000000000e+08,4.120000000000000000e+08,2.970000000000000000e+07,8.789999999999999147e+00
1.186000000000000000e+10,2.240000000000000000e+09,2.080000000000000000e+09,7.519999999999999574e+00
3.220000000000000000e+09,9.990000000000000000e+08,4.720000000000000000e+07,7.099999999999999645e+00
3.220000000000000000e+09,4.240000000000000000e+08,1.460000000000000000e+08,7.379999999999999893e+00
1.003000000000000000e+10,1.820000000000000000e+09,3.310000000000000000e+08,6.459999999999999964e+00
2.600000000000000000e+09,2.520000000000000000e+08,3.970000000000000000e+07,6.269999999999999574e+00
4.240000000000000000e+08,1.820000000000000000e+09,2.370000000000000000e+07,2.689999999999999947e+00
2.350000000000000000e+08,2.600000000000000000e+09,3.620000000000000000e+07,4.459999999999999964e+00
1.360000000000000000e+09,1.324000000000000000e+10,9.630000000000000000e+08,5.849999999999999645e+00
2.520000000000000000e+08,3.660000000000000000e+08,7.490000000000000000e+06,5.000000000000000000e+00
3.400000000000000000e+08,4.780000000000000000e+08,2.850000000000000000e+07,2.080000000000000071e+00
1.186000000000000000e+10,1.280000000000000000e+08,8.760000000000000000e+07,4.419999999999999929e+00
2.560000000000000000e+09,7.050000000000000000e+09,1.250000000000000000e+09,4.379999999999999893e+00
2.040000000000000000e+09,6.400000000000000000e+07,2.110000000000000000e+07,1.850000000000000089e+00
9.730000000000000000e+08,4.780000000000000000e+08,9.610000000000000000e+07,3.080000000000000071e+00
2.520000000000000000e+08,6.650000000000000000e+08,1.050000000000000000e+07,9.200000000000000400e-01
2.560000000000000000e+09,2.040000000000000000e+09,3.240000000000000000e+08,3.149999999999999911e+00
2.350000000000000000e+08,4.410000000000000000e+08,5.040000000000000000e+06,9.200000000000000400e-01
2.360000000000000000e+08,1.094000000000000000e+10,2.960000000000000000e+07,5.400000000000000355e-01
8.290000000000000000e+09,1.530000000000000000e+08,4.040000000000000000e+07,2.080000000000000071e+00
2.410000000000000000e+08,1.640000000000000000e+09,2.550000000000000000e+07,5.400000000000000355e-01
1.280000000000000000e+08,1.100000000000000000e+09,3.430000000000000000e+06,6.199999999999999956e-01
7.530000000000000000e+09,2.100000000000000000e+09,1.120000000000000000e+09,8.419999999999999929e+00
7.530000000000000000e+09,2.340000000000000000e+09,1.760000000000000000e+09,9.080000000000000071e+00
7.530000000000000000e+09,1.200000000000000000e+09,2.480000000000000000e+09,9.039999999999999147e+00
7.530000000000000000e+09,5.550000000000000000e+08,3.930000000000000000e+08,8.269999999999999574e+00
7.530000000000000000e+09,9.610000000000000000e+09,2.040000000000000000e+09,7.570000000000000284e+00
7.510000000000000000e+09,6.100000000000000000e+08,1.810000000000000000e+08,7.290000000000000036e+00
7.510000000000000000e+09,8.060000000000000000e+09,5.050000000000000000e+09,8.500000000000000000e+00
7.510000000000000000e+09,1.260000000000000000e+09,3.790000000000000000e+08,7.730000000000000426e+00
7.510000000000000000e+09,2.480000000000000000e+08,1.530000000000000000e+08,6.879999999999999893e+00
7.510000000000000000e+09,6.000000000000000000e+07,4.530000000000000000e+07,5.650000000000000355e+00
7.510000000000000000e+09,6.010000000000000000e+09,6.430000000000000000e+08,3.310000000000000053e+00
1.330000000000000000e+09,7.570000000000000000e+08,8.410000000000000000e+07,8.000000000000000000e+00
1.330000000000000000e+09,8.750000000000000000e+07,1.730000000000000000e+07,8.000000000000000000e+00
1.330000000000000000e+09,7.270000000000000000e+08,1.810000000000000000e+08,7.080000000000000071e+00
1.330000000000000000e+09,7.750000000000000000e+08,1.350000000000000000e+08,6.849999999999999645e+00
1.330000000000000000e+09,1.066000000000000000e+10,8.420000000000000000e+08,7.000000000000000000e+00
1.330000000000000000e+09,9.870000000000000000e+08,1.190000000000000000e+08,4.769999999999999574e+00
1.330000000000000000e+09,2.280000000000000000e+08,2.340000000000000000e+07,5.620000000000000107e+00
1.340000000000000000e+09,7.720000000000000000e+08,1.140000000000000000e+08,5.870000000000000107e+00
9.590000000000000000e+08,2.440000000000000000e+08,8.250000000000000000e+07,8.080000000000000071e+00
9.590000000000000000e+08,3.350000000000000000e+08,2.190000000000000000e+08,7.000000000000000000e+00
9.590000000000000000e+08,1.050000000000000000e+09,1.940000000000000000e+08,6.849999999999999645e+00
9.590000000000000000e+08,8.160000000000000000e+08,2.370000000000000000e+08,7.419999999999999929e+00
9.590000000000000000e+08,1.010000000000000000e+09,1.810000000000000000e+08,6.580000000000000071e+00
9.590000000000000000e+08,2.500000000000000000e+09,2.470000000000000000e+08,6.419999999999999929e+00
9.590000000000000000e+08,8.700000000000000000e+07,4.350000000000000000e+07,8.210000000000000853e+00
9.590000000000000000e+08,2.970000000000000000e+09,3.430000000000000000e+08,7.690000000000000391e+00
9.590000000000000000e+08,1.172000000000000000e+10,7.690000000000000000e+08,7.230000000000000426e+00
9.590000000000000000e+08,8.500000000000000000e+09,6.750000000000000000e+08,6.709999999999999964e+00
1.020000000000000000e+09,6.540000000000000000e+08,1.710000000000000000e+08,5.580000000000000071e+00
9.590000000000000000e+08,5.870000000000000000e+07,5.420000000000000000e+07,7.480000000000000426e+00
1.550000000000000000e+09,1.275000000000000000e+10,8.510000000000000000e+08,8.449999999999999289e+00
1.550000000000000000e+09,1.210000000000000000e+08,2.910000000000000000e+07,8.060000000000000497e+00
1.550000000000000000e+09,1.610000000000000000e+09,3.200000000000000000e+08,8.080000000000000071e+00
1.550000000000000000e+09,5.830000000000000000e+09,4.510000000000000000e+08,8.019999999999999574e+00
1.550000000000000000e+09,1.730000000000000000e+09,2.290000000000000000e+08,8.109999999999999432e+00
1.550000000000000000e+09,7.280000000000000000e+09,9.990000000000000000e+08,7.919999999999999929e+00
1.550000000000000000e+09,3.280000000000000000e+07,9.070000000000000000e+06,7.940000000000000391e+00
3.580000000000000000e+08,3.680000000000000000e+09,4.540000000000000000e+07,5.849999999999999645e+00
3.580000000000000000e+08,1.722000000000000000e+10,5.070000000000000000e+07,3.850000000000000089e+00
3.580000000000000000e+08,5.870000000000000000e+07,7.910000000000000000e+06,2.810000000000000053e+00
3.580000000000000000e+08,6.950000000000000000e+09,1.340000000000000000e+08,6.650000000000000355e+00
3.580000000000000000e+08,1.221000000000000000e+10,1.160000000000000000e+08,2.500000000000000000e+00
3.580000000000000000e+08,1.293000000000000000e+10,5.470000000000000000e+07,1.770000000000000018e+00
3.580000000000000000e+08,2.330000000000000000e+07,5.090000000000000000e+05,6.040000000000000036e+00
3.560000000000000000e+09,3.380000000000000000e+09,1.530000000000000000e+09,6.580000000000000071e+00
3.590000000000000000e+09,1.040000000000000000e+09,8.160000000000000000e+08,6.849999999999999645e+00
3.560000000000000000e+09,1.193000000000000000e+10,1.400000000000000000e+09,2.399999999999999911e+00
3.560000000000000000e+09,3.250000000000000000e+08,6.540000000000000000e+07,2.919999999999999929e+00
3.560000000000000000e+09,1.730000000000000000e+09,2.100000000000000000e+08,3.689999999999999947e+00
3.560000000000000000e+09,4.510000000000000000e+08,2.950000000000000000e+07,2.149999999999999911e+00
3.560000000000000000e+09,6.610000000000000000e+09,1.140000000000000000e+09,7.250000000000000000e+00
3.560000000000000000e+09,1.179000000000000000e+10,1.830000000000000000e+09,5.000000000000000000e+00
3.590000000000000000e+09,4.700000000000000000e+08,7.250000000000000000e+07,1.919999999999999929e+00
3.560000000000000000e+09,1.340000000000000000e+09,4.240000000000000000e+08,5.900000000000000355e+00
7.570000000000000000e+08,4.760000000000000000e+09,4.160000000000000000e+08,7.419999999999999929e+00
7.570000000000000000e+08,1.319000000000000000e+10,6.670000000000000000e+08,7.269999999999999574e+00
3.440000000000000000e+09,6.890000000000000000e+08,2.580000000000000000e+08,1.810000000000000053e+00
6.890000000000000000e+08,1.700000000000000000e+09,1.590000000000000000e+08,5.059999999999999609e+00
3.440000000000000000e+09,8.310000000000000000e+08,3.070000000000000000e+08,5.089999999999999858e+00
8.610000000000000000e+09,8.310000000000000000e+08,3.340000000000000000e+08,6.780000000000000249e+00
1.560000000000000000e+09,2.890000000000000000e+09,2.270000000000000000e+08,6.059999999999999609e+00
2.390000000000000000e+08,1.540000000000000000e+08,9.590000000000000000e+06,6.940000000000000391e+00
2.390000000000000000e+08,1.270000000000000000e+09,1.780000000000000000e+08,8.310000000000000497e+00
1.270000000000000000e+09,1.630000000000000000e+09,2.440000000000000000e+08,4.589999999999999858e+00
1.930000000000000000e+09,1.089000000000000000e+10,4.830000000000000000e+08,2.939999999999999947e+00
1.930000000000000000e+09,6.060000000000000000e+08,4.690000000000000000e+07,5.629999999999999893e+00
1.837000000000000000e+10,1.037000000000000000e+10,1.595000000000000000e+10,8.160000000000000142e+00
3.800000000000000000e+08,3.470000000000000000e+09,1.870000000000000000e+08,7.530000000000000249e+00
2.527000000000000000e+10,2.620000000000000000e+09,1.240000000000000000e+09,4.559999999999999609e+00
8.350000000000000000e+08,7.280000000000000000e+09,4.700000000000000000e+08,6.339999999999999858e+00
1.087000000000000000e+10,6.530000000000000000e+06,1.310000000000000000e+07,6.559999999999999609e+00
1.629000000000000000e+10,4.760000000000000000e+07,4.140000000000000000e+07,2.379999999999999893e+00
2.290000000000000000e+09,1.837000000000000000e+10,1.660000000000000000e+09,2.220000000000000195e+00
2.520000000000000000e+09,2.230000000000000000e+08,1.880000000000000000e+07,8.660000000000000142e+00
8.600000000000000000e+09,1.837000000000000000e+10,4.740000000000000000e+09,4.469999999999999751e+00
6.060000000000000000e+08,2.620000000000000000e+09,1.310000000000000000e+08,5.339999999999999858e+00
1.330000000000000000e+09,3.470000000000000000e+09,5.640000000000000000e+08,3.689999999999999947e+00
3.140000000000000000e+09,4.200000000000000000e+08,1.570000000000000000e+08,3.000000000000000000e+00
6.610000000000000000e+09,2.280000000000000000e+08,1.520000000000000000e+08,8.130000000000000782e+00
8.640000000000000000e+09,1.456000000000000000e+10,2.380000000000000000e+09,6.309999999999999609e+00
3.160000000000000000e+09,5.470000000000000000e+09,2.090000000000000000e+09,6.219999999999999751e+00
8.000000000000000000e+09,1.244000000000000000e+10,7.790000000000000000e+08,6.500000000000000000e+00
2.750000000000000000e+09,9.770000000000000000e+09,7.450000000000000000e+08,3.910000000000000142e+00
8.850000000000000000e+08,2.030000000000000000e+08,1.610000000000000000e+07,2.560000000000000053e+00
1.530000000000000000e+08,4.530000000000000000e+08,3.410000000000000000e+07,3.000000000000000000e+00
2.110000000000000000e+09,1.580000000000000000e+09,3.700000000000000000e+07,5.629999999999999893e+00
1.910000000000000000e+09,2.074000000000000000e+10,1.340000000000000000e+09,7.589999999999999858e+00
1.910000000000000000e+09,1.520000000000000000e+09,4.420000000000000000e+08,3.160000000000000142e+00
1.330000000000000000e+09,2.870000000000000000e+08,2.140000000000000000e+07,1.189999999999999947e+00
1.330000000000000000e+09,1.837000000000000000e+10,4.700000000000000000e+08,3.310000000000000053e+00
1.680000000000000000e+09,9.720000000000000000e+09,5.460000000000000000e+08,6.629999999999999893e+00
1.540000000000000000e+09,1.237000000000000000e+10,5.290000000000000000e+08,4.750000000000000000e+00
2.150000000000000000e+08,1.540000000000000000e+09,6.960000000000000000e+07,3.689999999999999947e+00
1.370000000000000000e+09,1.540000000000000000e+09,1.920000000000000000e+08,4.250000000000000000e+00
6.650000000000000000e+09,9.760000000000000000e+08,5.910000000000000000e+08,6.559999999999999609e+00
4.030000000000000000e+08,3.150000000000000000e+08,1.170000000000000000e+07,4.250000000000000000e+00
4.030000000000000000e+08,2.480000000000000000e+08,1.050000000000000000e+07,5.879999999999999893e+00
3.450000000000000000e+09,9.760000000000000000e+08,2.980000000000000000e+08,5.940000000000000391e+00
1.870000000000000000e+09,1.829000000000000000e+10,5.340000000000000000e+08,7.559999999999999609e+00
1.870000000000000000e+09,1.630000000000000000e+09,1.210000000000000000e+08,2.750000000000000000e+00
5.630000000000000000e+08,3.410000000000000000e+09,2.390000000000000000e+08,7.030000000000000249e+00
5.950000000000000000e+08,2.690000000000000000e+09,1.770000000000000000e+08,5.469999999999999751e+00
5.540000000000000000e+08,1.640000000000000000e+09,1.600000000000000000e+08,6.469999999999999751e+00
3.610000000000000000e+09,1.570000000000000000e+09,3.270000000000000000e+08,7.910000000000000142e+00
3.050000000000000000e+09,6.210000000000000000e+09,5.380000000000000000e+08,4.969999999999999751e+00
2.460000000000000000e+09,9.640000000000000000e+08,1.430000000000000000e+08,5.000000000000000000e+00
2.460000000000000000e+09,5.590000000000000000e+08,7.440000000000000000e+07,5.190000000000000391e+00
5.590000000000000000e+08,2.820000000000000000e+09,2.700000000000000000e+08,7.030000000000000249e+00
1.251000000000000000e+10,1.093000000000000000e+10,6.210000000000000000e+09,3.439999999999999947e+00
3.410000000000000000e+09,1.150000000000000000e+08,6.450000000000000000e+07,2.310000000000000053e+00
3.410000000000000000e+09,7.940000000000000000e+07,8.140000000000000000e+07,5.910000000000000142e+00
1.090000000000000000e+09,1.430000000000000000e+09,4.460000000000000000e+08,7.379999999999999893e+00
4.190000000000000000e+08,1.700000000000000000e+08,9.580000000000000000e+07,8.130000000000000782e+00
3.410000000000000000e+09,1.100000000000000000e+09,2.410000000000000000e+08,4.629999999999999893e+00
2.780000000000000000e+09,1.970000000000000000e+09,3.110000000000000000e+08,5.250000000000000000e+00
2.700000000000000000e+09,7.750000000000000000e+07,3.280000000000000000e+07,5.030000000000000249e+00
6.150000000000000000e+08,9.430000000000000000e+08,2.010000000000000000e+08,6.690000000000000391e+00
1.385000000000000000e+10,2.700000000000000000e+09,2.150000000000000000e+09,7.879999999999999893e+00
1.385000000000000000e+10,3.650000000000000000e+09,2.050000000000000000e+09,4.500000000000000000e+00
7.800000000000000000e+09,1.690000000000000000e+08,8.870000000000000000e+07,4.750000000000000000e+00
7.960000000000000000e+09,1.200000000000000000e+09,2.400000000000000000e+08,4.469999999999999751e+00
3.880000000000000000e+08,3.870000000000000000e+09,1.090000000000000000e+08,3.250000000000000000e+00
3.460000000000000000e+07,9.780000000000000000e+09,1.850000000000000000e+07,5.629999999999999893e+00
1.540000000000000000e+09,1.330000000000000000e+09,1.480000000000000000e+08,3.689999999999999947e+00
1.540000000000000000e+09,2.820000000000000000e+09,2.030000000000000000e+08,2.939999999999999947e+00
6.170000000000000000e+08,2.410000000000000000e+08,1.530000000000000000e+07,5.280000000000000249e+00
1.480000000000000000e+10,4.530000000000000000e+09,1.010000000000000000e+09,5.000000000000000000e+00
2.230000000000000000e+09,1.904000000000000000e+10,8.440000000000000000e+08,6.440000000000000391e+00
1.390000000000000000e+09,1.260000000000000000e+09,2.400000000000000000e+08,4.129999999999999893e+00
1.350000000000000000e+09,3.060000000000000000e+09,5.270000000000000000e+08,4.750000000000000000e+00
6.530000000000000000e+09,1.980000000000000000e+09,2.880000000000000000e+08,2.379999999999999893e+00
2.018000000000000000e+10,1.490000000000000000e+09,1.020000000000000000e+09,4.940000000000000391e+00
7.570000000000000000e+09,1.517000000000000000e+10,2.230000000000000000e+09,8.060000000000000497e+00
7.570000000000000000e+09,2.527000000000000000e+10,3.120000000000000000e+09,5.309999999999999609e+00
1.077000000000000000e+10,5.310000000000000000e+08,1.430000000000000000e+09,8.029999999999999361e+00
7.430000000000000000e+08,7.340000000000000000e+09,5.000000000000000000e+08,5.940000000000000391e+00
2.410000000000000000e+09,1.070000000000000000e+09,1.120000000000000000e+08,6.000000000000000000e+00
1.070000000000000000e+09,6.440000000000000000e+08,5.370000000000000000e+07,5.410000000000000142e+00
1.605000000000000000e+10,1.077000000000000000e+10,2.250000000000000000e+09,1.810000000000000053e+00
2.329000000000000000e+10,2.920000000000000000e+09,2.530000000000000000e+09,8.970000000000000639e+00
2.940000000000000000e+09,1.077000000000000000e+10,2.790000000000000000e+08,6.000000000000000000e+00
3.980000000000000000e+09,7.280000000000000000e+08,3.110000000000000000e+08,6.719999999999999751e+00
7.280000000000000000e+08,6.270000000000000000e+09,2.240000000000000000e+08,8.000000000000000000e+00
1.950000000000000000e+09,9.980000000000000000e+08,3.110000000000000000e+08,4.809999999999999609e+00
1.950000000000000000e+09,6.110000000000000000e+08,1.620000000000000000e+08,3.879999999999999893e+00
9.390000000000000000e+06,6.290000000000000000e+09,6.580000000000000000e+06,5.160000000000000142e+00
3.410000000000000000e+09,1.050000000000000000e+09,2.670000000000000000e+08,2.250000000000000000e+00
1.752000000000000000e+10,2.064000000000000000e+10,6.170000000000000000e+09,6.440000000000000391e+00
1.752000000000000000e+10,3.240000000000000000e+09,1.640000000000000000e+09,8.880000000000000782e+00
1.806000000000000000e+10,4.230000000000000000e+09,1.510000000000000000e+09,6.879999999999999893e+00
1.752000000000000000e+10,7.990000000000000000e+09,2.420000000000000000e+09,4.940000000000000391e+00
8.190000000000000000e+09,2.140000000000000000e+08,6.360000000000000000e+07,2.560000000000000053e+00
8.190000000000000000e+09,1.069000000000000000e+10,4.980000000000000000e+08,6.379999999999999893e+00
2.440000000000000000e+09,1.203000000000000000e+10,1.066000000000000000e+10,7.809999999999999609e+00
9.170000000000000000e+09,2.390000000000000000e+08,4.640000000000000000e+07,1.750000000000000000e+00
2.250000000000000000e+08,1.187000000000000000e+10,1.450000000000000000e+08,4.250000000000000000e+00
1.849000000000000000e+10,6.660000000000000000e+09,9.040000000000000000e+08,3.879999999999999893e+00
1.849000000000000000e+10,1.320000000000000000e+09,7.450000000000000000e+08,2.879999999999999893e+00
1.430000000000000000e+08,9.610000000000000000e+09,1.260000000000000000e+08,7.629999999999999893e+00
1.430000000000000000e+08,5.150000000000000000e+08,2.090000000000000000e+07,6.480000000000000426e+00
5.150000000000000000e+08,4.870000000000000000e+08,8.200000000000000000e+07,8.439999999999999503e+00
1.200000000000000000e+09,1.097000000000000000e+10,1.660000000000000000e+09,7.500000000000000000e+00
3.460000000000000000e+07,2.890000000000000000e+09,2.390000000000000000e+07,8.589999999999999858e+00
2.890000000000000000e+09,7.340000000000000000e+09,1.540000000000000000e+09,6.339999999999999858e+00
1.840000000000000000e+09,9.170000000000000000e+09,2.150000000000000000e+08,3.379999999999999893e+00
1.840000000000000000e+09,1.320000000000000000e+09,1.010000000000000000e+08,6.000000000000000000e+00
1.420000000000000000e+09,1.320000000000000000e+09,1.770000000000000000e+08,3.879999999999999893e+00
1.420000000000000000e+09,1.980000000000000000e+09,1.430000000000000000e+09,7.629999999999999893e+00
2.100000000000000000e+09,4.510000000000000000e+08,2.190000000000000000e+08,7.780000000000000249e+00
2.100000000000000000e+09,4.870000000000000000e+08,4.940000000000000000e+07,9.220000000000000639e+00
2.100000000000000000e+09,1.420000000000000000e+09,2.810000000000000000e+08,7.379999999999999893e+00
2.100000000000000000e+09,1.980000000000000000e+09,2.800000000000000000e+08,6.089999999999999858e+00
8.570000000000000000e+09,7.440000000000000000e+09,7.500000000000000000e+09,8.500000000000000000e+00
8.340000000000000000e+09,1.640000000000000000e+09,2.040000000000000000e+09,8.310000000000000497e+00
1.201000000000000000e+10,8.260000000000000000e+09,2.240000000000000000e+09,7.129999999999999893e+00
8.260000000000000000e+09,1.460000000000000000e+09,3.790000000000000000e+08,5.910000000000000142e+00
3.330000000000000000e+09,1.306000000000000000e+10,2.800000000000000000e+09,6.469999999999999751e+00
5.020000000000000000e+09,1.192000000000000000e+10,2.590000000000000000e+09,3.379999999999999893e+00
1.025000000000000000e+10,1.320000000000000000e+09,7.650000000000000000e+08,3.629999999999999893e+00
2.100000000000000000e+09,1.850000000000000000e+09,4.640000000000000000e+07,7.129999999999999893e+00
1.340000000000000000e+09,1.078000000000000000e+10,1.190000000000000000e+09,7.889999999999999680e+00
1.950000000000000000e+09,5.850000000000000000e+09,1.500000000000000000e+09,5.969999999999999751e+00
1.674000000000000000e+10,9.260000000000000000e+08,6.900000000000000000e+08,7.030000000000000249e+00
1.674000000000000000e+10,1.241000000000000000e+10,7.990000000000000000e+09,7.690000000000000391e+00
4.260000000000000000e+08,3.950000000000000000e+08,4.510000000000000000e+07,7.469999999999999751e+00
1.674000000000000000e+10,1.146000000000000000e+10,6.000000000000000000e+09,6.190000000000000391e+00
1.674000000000000000e+10,4.670000000000000000e+08,1.910000000000000000e+08,6.969999999999999751e+00
1.780000000000000000e+09,1.146000000000000000e+10,1.090000000000000000e+09,3.560000000000000053e+00
4.830000000000000000e+08,4.340000000000000000e+09,2.590000000000000000e+08,7.469999999999999751e+00
4.830000000000000000e+08,1.205000000000000000e+10,4.390000000000000000e+08,8.339999999999999858e+00
4.830000000000000000e+08,1.880000000000000000e+08,1.610000000000000000e+08,8.699999999999999289e+00
1.880000000000000000e+08,1.168000000000000000e+10,1.840000000000000000e+08,7.809999999999999609e+00
1.950000000000000000e+08,2.460000000000000000e+09,1.280000000000000000e+08,5.700000000000000178e+00
1.168000000000000000e+10,3.400000000000000000e+09,2.190000000000000000e+09,6.219999999999999751e+00
